TIME,OPEN(T),HIGH(t),LOW(t),CLOSE(t)
18:42:47,88190,88190,88170,88160
18:42:48,88170,88180,88160,88170
18:42:49,88170,88180,88170,88160
18:42:50,88160,88160,88160,88160
18:42:51,88170,88170,88170,88170
18:42:52,88170,88170,88170,88170
18:42:53,88170,88170,88160,88150
18:42:54,88170,88250,88170,88220
18:42:55,88220,88230,88220,88220
18:42:56,88210,88210,88210,88210
18:42:57,88200,88200,88200,88190
18:42:58,88190,88190,88190,88190
18:43:00,88180,88190,88160,88190
18:43:01,88170,88170,88150,88170
18:43:03,88160,88180,88160,88170
18:43:04,88160,88180,88160,88170
18:43:06,88170,88170,88170,88170
18:43:07,88160,88160,88160,88170
18:43:08,88160,88170,88160,88170
18:43:09,88150,88150,88120,88120
18:43:10,88120,88120,88120,88120
18:43:11,88130,88130,88130,88130
18:43:12,88130,88130,88130,88130
18:43:13,88130,88130,88120,88120
18:43:14,88120,88140,88110,88110
18:43:15,88100,88110,88090,88110
18:43:16,88110,88120,88100,88090
18:43:17,88100,88110,88090,88090
18:43:18,88090,88100,88080,88100
18:43:19,88100,88100,88080,88090
18:43:20,88090,88090,88080,88080
18:43:21,88090,88090,88080,88080
18:43:22,88080,88080,88060,88060
18:43:23,88060,88100,88060,88100
18:43:24,88100,88100,88080,88080
18:43:25,88090,88090,88070,88080
18:43:26,88070,88080,88070,88080
18:43:27,88080,88090,88070,88080
18:43:28,88070,88080,88070,88070
18:43:29,88080,88080,88050,88050
18:43:30,88050,88050,88020,88040
18:43:31,88040,88050,88030,88050
18:43:32,88050,88050,88030,88030
18:43:33,88030,88040,88030,88040
18:43:34,88040,88040,88030,88030
18:43:35,88030,88040,88030,88030
18:43:36,88030,88030,88020,88020
18:43:37,88030,88030,88020,88030
18:43:38,88040,88040,88040,88030
18:43:39,88030,88030,88010,88020
18:43:40,88020,88030,88010,88030
18:43:41,88010,88040,88010,88040
18:43:42,88040,88040,88040,88040
18:43:43,88050,88060,88040,88040
18:43:44,88040,88050,88030,88030
18:43:45,88040,88060,88030,88030
18:43:46,88040,88040,88040,88030
18:43:47,88040,88050,87990,88020
18:43:48,88010,88020,88000,88000
18:43:49,88000,88010,88000,88010
18:43:50,88020,88020,88020,88000
18:43:51,88000,88020,88000,88000
18:43:52,88000,88000,87990,88000
18:43:53,88000,88000,87990,87990
18:43:54,87990,87990,87990,87990
18:43:55,87990,88000,87960,87960
18:43:56,87960,87980,87960,87980
18:43:57,87970,87980,87950,87950
18:43:58,87950,87970,87950,87960
18:43:59,87960,87960,87950,87950
18:44:00,87960,87980,87910,87930
18:44:01,87920,87940,87900,87900
18:44:02,87900,87920,87880,87890
18:44:03,87890,87910,87880,87880
18:44:04,87890,87900,87860,87880
18:44:05,87880,87880,87850,87870
18:44:06,87870,87880,87850,87850
18:44:07,87870,87880,87850,87870
18:44:08,87890,87890,87850,87880
18:44:09,87870,87880,87850,87880
18:44:10,87860,87880,87850,87870
18:44:11,87860,87860,87850,87860
18:44:12,87850,87870,87850,87850
18:44:13,87850,87860,87840,87850
18:44:14,87850,87850,87830,87850
18:44:15,87830,87850,87820,87820
18:44:16,87820,87850,87820,87860
18:44:17,87860,87860,87810,87820
18:44:18,87840,87900,87830,87900
18:44:19,87870,87870,87870,87880
18:44:20,87860,87890,87860,87860
18:44:21,87860,87880,87860,87870
18:44:22,87870,87900,87860,87880
18:44:23,87890,87890,87850,87860
18:44:24,87870,87890,87870,87870
18:44:25,87870,87870,87870,87870
18:44:26,87880,87880,87860,87880
18:44:27,87880,87890,87860,87870
18:44:28,87870,87870,87860,87870
18:44:29,87860,87870,87860,87870
18:44:30,87860,87860,87820,87820
18:44:31,87840,87860,87830,87860
18:44:32,87850,87850,87850,87850
18:44:33,87860,87860,87850,87860
18:44:34,87860,87860,87860,87860
18:44:35,87850,87860,87850,87860
18:44:36,87870,87870,87850,87870
18:44:37,87860,87860,87850,87860
18:44:38,87850,87850,87840,87840
18:44:39,87860,87880,87840,87840
18:44:40,87850,87850,87850,87850
18:44:41,87860,87880,87850,87850
18:44:42,87880,87880,87880,87880
18:44:43,87890,87890,87860,87880
18:44:44,87890,87900,87870,87880
18:44:45,87890,87890,87850,87850
18:44:46,87860,87880,87850,87880
18:44:47,87860,87870,87860,87870
18:44:48,87870,87870,87860,87870
18:44:49,87870,87870,87850,87850
18:44:50,87840,87850,87830,87850
18:44:51,87850,87930,87850,87920
18:44:52,87930,87940,87870,87900
18:44:53,87940,87940,87940,87940
18:44:54,87920,87940,87890,87920
18:44:55,87940,87940,87910,87910
18:44:56,87940,87940,87930,87930
18:44:57,87930,87940,87930,87930
18:44:58,87930,87930,87900,87930
18:44:59,87920,87940,87850,87870
19:05:00,88020,88220,88020,88220
19:05:01,88220,88220,88090,88120
19:05:02,88120,88140,88060,88060
19:05:03,88070,88080,88050,88070
19:05:04,88060,88080,88050,88070
19:05:05,88070,88090,88050,88060
19:05:06,88050,88060,88030,88020
19:05:07,88040,88040,88020,88020
19:05:08,88030,88040,87990,87990
19:05:09,87990,88000,87980,88000
19:05:10,88000,88000,87980,87990
19:05:11,88000,88000,87970,87980
19:05:12,87970,87970,87970,87970
19:05:13,87980,87980,87960,87980
19:05:14,87980,87980,87960,87960
19:05:15,87980,87980,87940,87980
19:05:16,87980,87980,87950,87980
19:05:17,87950,87970,87930,87920
19:05:18,87940,87950,87940,87960
19:05:19,87940,87950,87940,87950
19:05:20,87960,87990,87960,87970
19:05:21,87990,87990,87980,87990
19:05:22,88000,88000,88000,88000
19:05:24,87980,87980,87980,87980
19:05:25,87980,87980,87980,87980
19:05:26,88000,88000,87980,87980
19:05:27,88000,88000,88000,88000
19:05:28,87980,87980,87970,87970
19:05:29,87960,88010,87960,87980
19:05:30,87990,88000,87990,88000
19:05:31,88000,88000,88000,88000
19:05:32,88010,88010,88000,88000
19:05:33,87990,87990,87990,87990
19:05:34,87990,88000,87980,88000
19:05:35,87980,87980,87980,87980
19:05:36,87990,87990,87980,87980
19:05:37,87990,88010,87980,87980
19:05:38,87990,87990,87980,87980
19:05:40,87980,87980,87980,87980
19:05:42,87990,87990,87970,87970
19:05:43,87980,87980,87980,87980
19:05:44,87980,87980,87980,87970
19:05:45,87970,88000,87970,87980
19:05:46,87990,88000,87990,88000
19:05:47,88000,88000,88000,88000
19:05:48,88010,88010,88010,87990
19:05:49,88010,88010,88010,88010
19:05:50,88000,88000,87990,87990
19:05:51,87990,87990,87990,88000
19:05:52,87990,87990,87990,87990
19:05:53,88000,88020,88000,88010
19:05:54,87990,88000,87960,87980
19:05:55,87980,87980,87980,87980
19:05:56,87980,87980,87980,87980
19:05:57,87970,87990,87970,87970
19:05:58,87990,87990,87990,87990
19:05:59,87970,87970,87970,87970
19:06:00,87980,88020,87980,88010
19:06:01,88000,88000,88000,88000
19:06:02,88000,88000,88000,88010
19:06:03,88000,88000,87990,88000
19:06:04,88010,88010,88010,88010
19:06:05,88000,88000,88000,88000
19:06:06,88000,88030,88000,88020
19:06:07,88040,88040,88020,88020
19:06:08,88020,88020,88010,88020
19:06:09,88010,88010,88010,88010
19:06:10,88010,88020,88010,88000
19:06:11,88020,88020,88000,88000
19:06:12,88000,88020,88000,88020
19:06:14,88020,88020,88020,88030
19:06:15,88010,88030,88010,88010
19:06:16,88010,88030,88010,88030
19:06:17,88030,88040,88030,88030
19:06:18,88040,88050,88040,88050
19:06:19,88050,88060,88040,88060
19:06:20,88060,88060,88040,88060
19:06:21,88060,88060,88040,88040
19:06:22,88050,88050,88050,88050
19:06:23,88050,88050,88050,88050
19:06:24,88040,88050,88030,88050
19:06:25,88030,88030,88030,88030
19:06:28,88040,88040,88040,88040
19:06:29,88050,88060,88050,88060
19:06:31,88060,88060,88060,88050
19:06:32,88060,88070,88060,88070
19:06:33,88050,88050,88050,88070
19:06:34,88050,88070,88050,88070
19:06:35,88050,88050,88050,88050
19:06:36,88070,88070,88050,88070
19:06:37,88070,88070,88050,88050
19:06:38,88050,88070,88050,88060
19:06:39,88060,88060,88060,88050
19:06:41,88050,88050,88050,88060
19:06:42,88070,88080,88070,88080
19:06:43,88060,88080,88060,88080
19:06:44,88080,88080,88080,88080
19:06:45,88080,88080,88080,88080
19:06:46,88090,88090,88070,88090
19:06:47,88090,88100,88090,88090
19:06:48,88100,88130,88100,88130
19:06:49,88110,88110,88100,88100
19:06:50,88100,88100,88100,88100
19:06:51,88110,88110,88110,88110
19:06:52,88110,88120,88110,88120
19:06:53,88100,88100,88090,88110
19:06:54,88110,88110,88100,88110
19:06:55,88100,88100,88100,88100
19:06:56,88110,88110,88110,88090
19:06:57,88090,88090,88070,88070
19:06:58,88090,88090,88090,88090
19:06:59,88090,88090,88070,88070
19:07:00,88070,88080,88060,88080
19:07:01,88080,88080,88080,88080
19:07:02,88080,88080,88080,88070
19:07:03,88070,88070,88070,88070
19:07:04,88080,88080,88080,88080
19:07:05,88080,88080,88080,88080
19:07:07,88070,88070,88060,88070
19:07:08,88070,88070,88070,88070
19:07:09,88060,88060,88060,88060
19:07:10,88060,88070,88060,88060
19:07:11,88060,88060,88060,88060
19:07:12,88070,88070,88070,88060
19:07:13,88060,88070,88050,88070
19:07:14,88050,88070,88050,88070
19:07:16,88050,88050,88050,88050
19:07:17,88050,88050,88050,88050
19:07:18,88060,88060,88060,88060
19:07:19,88060,88090,88060,88060
19:07:20,88060,88060,88060,88050
19:07:21,88060,88060,88050,88070
19:07:22,88070,88070,88070,88070
19:07:23,88060,88060,88060,88060
19:07:24,88060,88060,88060,88060
19:07:25,88080,88080,88080,88080
19:07:26,88080,88080,88060,88060
19:07:27,88060,88060,88060,88060
19:07:29,88070,88070,88060,88060
19:07:30,88070,88080,88060,88080
19:07:31,88090,88090,88080,88080
19:07:32,88080,88080,88080,88080
19:07:33,88100,88100,88100,88080
19:07:34,88100,88100,88100,88100
19:07:35,88090,88090,88090,88080
19:07:36,88080,88080,88080,88080
19:07:39,88090,88090,88090,88090
19:07:40,88080,88080,88080,88080
19:07:41,88080,88080,88080,88080
19:07:42,88090,88140,88090,88110
19:07:43,88120,88120,88090,88090
19:07:44,88080,88080,88080,88080
19:07:45,88080,88080,88080,88080
19:07:46,88080,88080,88080,88080
19:07:50,88080,88080,88080,88080
19:07:51,88090,88090,88090,88090
19:07:52,88090,88090,88090,88090
19:07:54,88110,88110,88100,88100
19:07:55,88100,88100,88100,88110
19:07:58,88120,88120,88120,88120
19:07:59,88120,88120,88110,88130
19:08:00,88130,88130,88130,88130
19:08:01,88130,88130,88130,88130
19:08:03,88110,88110,88110,88110
19:08:04,88120,88120,88120,88120
19:08:05,88130,88140,88130,88130
19:08:06,88150,88160,88130,88150
19:08:07,88160,88170,88150,88170
19:08:08,88160,88170,88160,88160
19:08:09,88160,88160,88160,88160
19:08:10,88150,88160,88140,88160
19:08:11,88140,88140,88140,88140
19:08:12,88140,88140,88130,88130
19:08:13,88120,88120,88110,88110
19:08:14,88110,88110,88110,88120
19:08:16,88120,88120,88120,88120
19:08:17,88110,88110,88110,88110
19:08:18,88110,88110,88110,88110
19:08:19,88120,88120,88120,88120
19:08:20,88120,88120,88120,88120
19:08:21,88110,88110,88100,88100
19:08:22,88110,88110,88110,88110
19:08:24,88120,88120,88120,88120
19:08:25,88110,88110,88110,88110
19:08:27,88100,88100,88100,88100
19:08:28,88100,88100,88100,88100
19:08:29,88100,88100,88080,88090
19:08:30,88080,88080,88070,88070
19:08:31,88070,88070,88070,88080
19:08:32,88080,88090,88070,88070
19:08:33,88070,88070,88060,88060
19:08:34,88060,88060,88040,88040
19:08:35,88040,88040,88040,88040
19:08:36,88050,88050,88050,88040
19:08:37,88040,88040,88040,88050
19:08:38,88040,88080,88040,88070
19:08:39,88070,88070,88060,88060
19:08:40,88060,88060,88060,88060
19:08:41,88060,88060,88060,88050
19:08:42,88060,88060,88060,88050
19:08:43,88050,88050,88050,88050
19:08:44,88050,88050,88040,88040
19:08:45,88040,88040,88030,88030
19:08:46,88030,88030,88030,88030
19:08:47,88020,88030,88020,88030
19:08:48,88020,88020,88010,88010
19:08:49,88020,88020,88010,88010
19:08:50,88010,88010,88010,88010
19:08:51,88010,88010,88010,88010
19:08:52,88000,88010,88000,88010
19:08:53,88010,88010,88000,88000
19:08:54,88000,88020,88000,88020
19:08:55,88010,88020,88010,88000
19:08:56,88010,88010,88010,88000
19:08:57,88010,88010,88010,88010
19:08:58,88010,88010,88010,88010
19:08:59,88000,88000,88000,88000
19:09:00,88000,88030,88000,88010
19:09:01,88010,88010,88010,88010
19:09:02,88020,88020,88010,88010
19:09:05,88010,88010,88010,88010
19:09:06,88010,88010,88010,88010
19:09:08,88020,88020,88020,88020
19:09:09,88030,88030,88030,88010
19:09:14,88030,88060,88030,88060
19:09:15,88060,88060,88060,88060
19:09:16,88060,88060,88060,88060
19:09:17,88060,88060,88060,88050
19:09:18,88060,88060,88060,88050
19:09:20,88060,88060,88060,88060
19:09:21,88060,88060,88060,88060
19:09:23,88070,88070,88060,88060
19:09:25,88070,88070,88070,88070
19:09:26,88060,88080,88050,88080
19:09:27,88080,88080,88080,88080
19:09:28,88090,88090,88090,88090
19:09:30,88080,88090,88080,88080
19:09:31,88080,88080,88080,88080
19:09:34,88070,88070,88070,88070
19:09:35,88070,88070,88070,88070
19:09:36,88070,88070,88060,88060
19:09:39,88050,88050,88050,88050
19:09:41,88050,88050,88050,88050
19:09:42,88060,88090,88060,88090
19:09:44,88050,88060,88040,88040
19:09:45,88040,88040,88040,88040
19:09:46,88040,88040,88040,88040
19:09:47,88030,88030,88030,88040
19:09:48,88040,88040,88040,88040
19:09:49,88030,88050,88030,88030
19:09:50,88030,88030,88030,88030
19:09:51,88030,88030,88030,88050
19:09:52,88050,88050,88050,88050
19:09:53,88030,88030,88030,88030
19:09:54,88020,88020,87960,87980
19:09:55,87990,88000,87960,87990
19:09:56,87990,87990,87980,87990
19:09:57,87990,87990,87990,88000
19:09:58,87990,87990,87990,87990
19:10:00,87980,87980,87980,87980
19:10:01,87980,88000,87980,87990
19:10:02,87990,87990,87970,87970
19:10:03,87980,87980,87960,87960
19:10:04,87970,87970,87970,87970
19:10:05,87960,87980,87960,87960
19:10:06,87960,87960,87960,87960
19:10:07,87960,87980,87960,87960
19:10:08,87970,87970,87970,87960
19:10:09,87980,88000,87980,87990
19:10:10,87990,88000,87990,88000
19:10:11,88000,88000,88000,88000
19:10:12,88000,88010,88000,88010
19:10:13,88020,88020,88020,88020
19:10:14,88010,88010,88000,88010
19:10:15,88030,88040,88000,88030
19:10:16,88030,88030,88030,88030
19:10:18,88020,88020,88020,88020
19:10:19,88020,88030,88010,88030
19:10:20,88010,88010,88000,88000
19:10:21,88020,88020,88020,88020
19:10:22,88020,88020,88020,88010
19:10:23,88010,88010,88010,88010
19:10:24,88010,88010,88000,88010
19:10:25,88000,88000,87990,88000
19:10:26,88000,88000,88000,88000
19:10:27,88010,88020,88000,88020
19:10:28,88020,88020,88000,88000
19:10:30,88020,88020,88000,88000
19:10:32,88000,88000,88000,88000
19:10:33,88020,88020,88020,88020
19:10:34,88020,88020,88000,88000
19:10:35,88020,88020,88020,88020
19:10:36,88000,88020,88000,88020
19:10:37,88020,88020,88010,88020
19:10:38,88020,88020,88020,88020
19:10:39,88010,88020,88000,88020
19:10:40,88000,88000,88000,88000
19:10:41,88000,88000,88000,88000
19:10:42,87990,88000,87990,88000
19:10:43,87990,87990,87990,87990
19:10:44,87990,87990,87990,87990
19:10:45,87990,87990,87980,87980
19:10:46,87980,87980,87980,87980
19:10:47,87980,87980,87980,87980
19:10:48,87970,87970,87970,87980
19:10:51,87970,87970,87950,87950
19:10:52,87940,87960,87940,87970
19:10:53,87960,87960,87950,87960
19:10:54,87960,87960,87960,87960
19:10:56,87960,87960,87940,87940
19:10:57,87940,87940,87940,87940
19:10:58,87930,87940,87930,87930
19:10:59,87930,87940,87930,87940
19:11:00,87940,87940,87920,87920
19:11:01,87910,87910,87890,87900
19:11:02,87890,87910,87890,87890
19:11:03,87890,87920,87890,87910
19:11:04,87920,87930,87910,87930
19:11:05,87930,87930,87920,87920
19:11:06,87930,87930,87920,87910
19:11:07,87930,87930,87910,87910
19:11:08,87920,87940,87920,87940
19:11:10,87930,87930,87930,87930
19:11:13,87940,87960,87940,87950
19:11:14,87960,87960,87950,87950
19:11:15,87950,87960,87940,87940
19:11:16,87960,87960,87960,87940
19:11:17,87940,87980,87940,87970
19:11:18,87980,87980,87970,87980
19:11:19,87980,87990,87980,87990
19:11:20,88000,88000,88000,87980
19:11:21,87980,88000,87980,88000
19:11:22,87990,87990,87990,87990
19:11:23,87990,87990,87990,87990
19:11:24,87990,87990,87990,87990
19:11:25,88000,88000,88000,88000
19:11:26,87990,87990,87990,87990
19:11:27,87980,87990,87980,87980
19:11:29,87980,87980,87980,87980
19:11:30,87980,87980,87980,87990
19:11:31,88000,88000,87980,87980
19:11:33,87990,87990,87990,87990
19:11:35,87980,87980,87970,87970
19:11:36,87980,87980,87970,87970
19:11:37,87970,87970,87970,87980
19:11:38,87960,87970,87960,87970
19:11:41,87970,87980,87960,87960
19:11:42,87960,87960,87960,87960
19:11:49,87970,87970,87970,87970
19:11:51,87980,87980,87980,87980
19:11:52,87980,87980,87980,87980
19:11:53,87980,87980,87980,87980
19:11:54,87990,87990,87990,87990
19:11:55,87990,88000,87990,88000
19:11:56,88000,88010,88000,88010
19:11:57,88010,88010,88010,88010
19:11:58,88000,88010,88000,88010
19:11:59,88020,88020,88020,88020
19:12:00,88020,88030,88010,88020
19:12:01,88030,88030,88030,88030
19:12:03,88030,88030,88030,88020
19:12:04,88020,88020,88020,88020
19:12:05,88030,88030,88030,88030
19:12:06,88020,88020,88020,88020
19:12:07,88030,88030,88030,88030
19:12:08,88030,88030,88020,88040
19:12:09,88040,88040,88040,88040
19:12:10,88040,88040,88040,88040
19:12:11,88020,88020,88000,88010
19:12:12,88000,88000,88000,88000
19:12:14,88000,88020,88000,88020
19:12:15,88000,88000,88000,88000
19:12:16,88000,88000,88000,88000
19:12:17,88000,88000,88000,88000
19:12:18,88000,88000,88000,88000
19:12:19,88000,88000,88000,88000
19:12:21,87990,87990,87980,87980
19:12:22,87980,87980,87980,87980
19:12:23,87970,87970,87970,87970
19:12:24,87980,87980,87980,87980
19:12:26,87960,87960,87960,87960
19:12:28,87960,87960,87960,87960
19:12:31,87980,87980,87980,87980
19:12:33,87980,87980,87980,87980
19:12:35,87980,87990,87980,87990
19:12:37,88000,88020,88000,88020
19:12:38,88030,88030,88000,88000
19:12:39,88020,88020,88020,88020
19:12:42,88000,88000,88000,88000
19:12:44,88020,88020,88020,88020
19:12:45,88020,88020,88020,88000
19:12:46,88020,88020,88020,88020
19:12:49,88020,88020,88020,88020
19:12:50,88020,88020,88020,88020
19:12:51,88010,88010,88010,88010
19:12:52,88020,88030,88010,88010
19:12:53,88010,88010,88010,88020
19:12:57,88010,88010,88010,88010
19:12:58,88010,88010,88010,88010
19:12:59,88010,88010,88010,88010
19:13:00,88020,88030,88020,88020
19:13:01,88030,88030,88020,88020
19:13:02,88040,88050,88040,88040
19:13:03,88040,88060,88040,88050
19:13:04,88060,88060,88060,88060
19:13:05,88060,88060,88060,88060
19:13:06,88060,88080,88060,88070
19:13:07,88070,88080,88070,88080
19:13:08,88080,88090,88080,88090
19:13:09,88090,88100,88090,88100
19:13:10,88100,88120,88100,88120
19:13:11,88120,88140,88120,88130
19:13:12,88130,88140,88130,88140
19:13:13,88130,88140,88130,88140
19:13:14,88130,88150,88130,88150
19:13:15,88140,88140,88130,88130
19:13:16,88130,88140,88130,88130
19:13:17,88120,88120,88110,88110
19:13:18,88100,88110,88100,88110
19:13:19,88110,88110,88100,88110
19:13:20,88100,88100,88100,88110
19:13:22,88100,88100,88100,88100
19:13:23,88100,88100,88100,88100
19:13:24,88110,88110,88110,88110
19:13:25,88110,88110,88110,88110
19:13:26,88100,88100,88100,88100
19:13:27,88110,88110,88110,88090
19:13:28,88100,88130,88100,88100
19:13:29,88110,88110,88110,88110
19:13:31,88110,88110,88100,88100
19:13:32,88090,88090,88090,88090
19:13:33,88090,88090,88070,88070
19:13:34,88060,88060,88060,88060
19:13:35,88060,88060,88060,88060
19:13:36,88060,88060,88060,88060
19:13:37,88060,88060,88060,88060
19:13:38,88070,88070,88070,88070
19:13:39,88060,88080,88060,88070
19:13:40,88070,88080,88070,88080
19:13:41,88080,88080,88070,88080
19:13:42,88060,88060,88060,88060
19:13:43,88060,88080,88060,88060
19:13:44,88070,88070,88060,88080
19:13:47,88070,88070,88070,88070
19:13:48,88080,88080,88080,88080
19:13:49,88080,88080,88080,88080
19:13:55,88070,88070,88070,88070
19:13:56,88080,88080,88080,88080
19:14:00,88070,88070,88070,88070
19:14:01,88060,88060,88060,88060
19:14:02,88070,88070,88070,88060
19:14:03,88070,88070,88070,88070
19:14:04,88070,88070,88070,88070
19:14:05,88060,88060,88060,88060
19:14:06,88060,88060,88060,88060
19:14:07,88070,88070,88070,88070
19:14:08,88060,88060,88060,88060
19:14:09,88060,88060,88060,88060
19:14:10,88060,88060,88060,88050
19:14:13,88060,88060,88060,88060
19:14:14,88050,88050,88050,88050
19:14:15,88050,88050,88050,88050
19:14:16,88050,88050,88050,88030
19:14:17,88050,88050,88050,88030
19:14:20,88030,88030,88030,88030
19:14:22,88030,88030,88030,88030
19:14:23,88050,88050,88050,88050
19:14:24,88050,88050,88050,88050
19:14:25,88050,88050,88040,88040
19:14:30,88050,88070,88050,88070
19:14:32,88070,88080,88070,88080
19:14:33,88080,88080,88080,88090
19:14:34,88080,88090,88080,88080
19:14:36,88090,88090,88090,88090
19:14:38,88100,88110,88100,88110
19:14:39,88110,88110,88110,88110
19:14:40,88110,88130,88110,88120
19:14:41,88120,88120,88110,88120
19:14:42,88120,88120,88120,88120
19:14:43,88120,88120,88120,88120
19:14:44,88110,88110,88110,88110
19:14:45,88110,88110,88110,88110
19:14:47,88100,88100,88100,88100
19:14:49,88110,88110,88110,88110
19:14:50,88110,88110,88110,88110
19:14:55,88100,88100,88100,88100
19:14:58,88100,88100,88100,88100
19:15:00,88100,88110,88100,88100
19:15:01,88100,88100,88100,88110
19:15:02,88090,88090,88090,88090
19:15:03,88090,88090,88080,88080
19:15:04,88080,88090,88080,88070
19:15:06,88070,88070,88070,88070
19:15:07,88070,88070,88070,88070
19:15:08,88070,88070,88070,88070
19:15:09,88070,88070,88070,88070
19:15:10,88070,88070,88070,88070
19:15:11,88080,88080,88070,88080
19:15:12,88060,88060,88060,88060
19:15:13,88060,88070,88050,88050
19:15:14,88060,88060,88050,88050
19:15:15,88070,88070,88070,88070
19:15:16,88050,88050,88040,88030
19:15:17,88030,88030,88030,88050
19:15:19,88040,88040,88040,88040
19:15:20,88030,88040,88000,88030
19:15:21,88030,88030,88030,88030
19:15:22,88030,88030,88030,88030
19:15:23,88030,88030,88030,88030
19:15:24,88030,88030,88030,88030
19:15:25,88030,88030,88030,88030
19:15:26,88030,88030,88020,88030
19:15:27,88030,88030,88020,88030
19:15:28,88030,88030,88030,88030
19:15:29,88000,88020,88000,88000
19:15:30,88000,88000,88000,88000
19:15:31,88000,88000,88000,88000
19:15:32,88000,88000,88000,88000
19:15:33,88000,88010,88000,88000
19:15:34,88000,88000,88000,88000
19:15:35,88000,88000,88000,88000
19:15:36,88000,88000,87990,87990
19:15:37,87990,87990,87960,87960
19:15:38,87970,87980,87970,87970
19:15:39,87970,87970,87970,87960
19:15:40,87970,87970,87970,87970
19:15:41,87980,87980,87970,87980
19:15:42,87980,87980,87980,87980
19:15:43,87980,88000,87980,88000
19:15:45,88010,88010,88010,88010
19:15:46,88010,88010,88010,88010
19:15:47,88010,88010,88010,88010
19:15:49,87990,87990,87990,87990
19:15:50,87990,87990,87990,87990
19:15:51,87990,88000,87990,88000
19:15:52,87990,87990,87990,87990
19:15:53,88000,88000,88000,88000
19:15:54,87990,87990,87990,87990
19:15:55,87990,87990,87990,87990
19:15:57,87980,87980,87980,87980
19:15:58,87980,87980,87980,87980
19:15:59,87980,87990,87980,87990
19:16:00,87990,88010,87990,88010
19:16:02,88010,88010,88000,88000
19:16:03,88010,88010,87970,87970
19:16:04,87970,87970,87970,87970
19:16:06,87970,87970,87970,87960
19:16:07,87960,87960,87960,87960
19:16:08,87960,87960,87960,87960
19:16:09,87950,87950,87910,87940
19:16:10,87950,87950,87930,87930
19:16:11,87920,87940,87920,87940
19:16:12,87940,87950,87940,87950
19:16:13,87940,87940,87940,87940
19:16:14,87940,87940,87940,87950
19:16:15,87930,87930,87930,87930
19:16:16,87930,87930,87930,87930
19:16:18,87950,87950,87940,87960
19:16:19,87950,87950,87950,87950
19:16:20,87950,87950,87950,87950
19:16:23,87950,87950,87950,87950
19:16:25,87950,87950,87950,87950
19:16:28,87950,87950,87950,87950
19:16:31,87950,87960,87950,87960
19:16:33,87960,87960,87960,87960
19:16:34,87960,87960,87960,87960
19:16:35,87950,87950,87950,87950
19:16:36,87960,87960,87960,87960
19:16:37,87960,87960,87960,87960
19:16:39,87970,87970,87970,87970
19:16:40,87970,87970,87970,87970
19:16:42,87960,87960,87960,87960
19:16:43,87950,87950,87950,87950
19:16:44,87950,87950,87950,87940
19:16:46,87950,87950,87950,87950
19:16:47,87940,87940,87940,87940
19:16:48,87930,87930,87930,87930
19:16:49,87920,87920,87920,87920
19:16:50,87920,87920,87920,87930
19:16:51,87930,87930,87920,87920
19:16:52,87920,87920,87920,87930
19:16:53,87930,87930,87930,87930
19:16:55,87930,87930,87930,87930
19:16:56,87930,87930,87920,87910
19:16:57,87920,87920,87920,87920
19:16:58,87910,87910,87890,87910
19:16:59,87890,87910,87890,87910
19:17:00,87920,87920,87910,87920
19:17:02,87910,87910,87910,87910
19:17:03,87910,87910,87910,87910
19:17:04,87910,87910,87910,87910
19:17:05,87910,87920,87900,87900
19:17:06,87900,87910,87900,87900
19:17:07,87900,87900,87900,87900
19:17:08,87900,87900,87900,87900
19:17:09,87890,87890,87880,87880
19:17:10,87880,87880,87860,87880
19:17:11,87870,87880,87860,87870
19:17:12,87870,87880,87870,87870
19:17:13,87880,87880,87870,87880
19:17:14,87870,87880,87870,87880
19:17:15,87880,87880,87870,87870
19:17:16,87870,87870,87870,87870
19:17:17,87870,87880,87870,87870
19:17:18,87870,87870,87870,87870
19:17:19,87870,87880,87870,87880
19:17:20,87870,87890,87870,87890
19:17:21,87900,87900,87890,87890
19:17:22,87880,87880,87880,87880
19:17:24,87900,87900,87900,87900
19:17:25,87900,87900,87900,87900
19:17:26,87910,87920,87910,87920
19:17:27,87920,87930,87920,87930
19:17:29,87930,87930,87930,87940
19:17:30,87940,87940,87940,87930
19:17:31,87940,87950,87940,87940
19:17:32,87930,87930,87930,87920
19:17:33,87940,87940,87920,87910
19:17:35,87910,87910,87910,87920
19:17:36,87910,87910,87910,87910
19:17:39,87910,87910,87910,87910
19:17:40,87900,87900,87900,87910
19:17:42,87910,87920,87910,87920
19:17:43,87930,87930,87930,87920
19:17:44,87930,87940,87930,87940
19:17:45,87940,87940,87940,87940
19:17:46,87950,87950,87950,87950
19:17:47,87950,87950,87910,87940
19:17:50,87940,87940,87940,87940
19:17:52,87920,87920,87920,87910
19:17:54,87920,87930,87920,87930
19:17:55,87910,87910,87910,87910
19:17:58,87940,87940,87940,87940
19:17:59,87940,87940,87940,87940
19:18:00,87950,87950,87950,87950
19:18:02,87950,87950,87950,87940
19:18:03,87950,87950,87950,87950
19:18:06,87930,87930,87930,87930
19:18:12,87950,87950,87950,87950
19:18:13,87950,87950,87950,87950
19:18:14,87940,87940,87940,87940
19:18:19,87940,87940,87940,87950
19:18:20,87950,87950,87950,87950
19:18:21,87940,87940,87940,87940
19:18:24,87930,87930,87920,87920
